participant	task	session	sequenceNumber	stimulus	response	reactionTime	interstimulusInterval	stepA	stepB	correctResponse	wasResponsecorrect
12	discrimination	1	12	"step1,step3"	different	0.371810691	0	step1	step3	different	yes
12	discrimination	1	13	"step3,silence1000,step1"	different	0.496758384	1000	step3	step1	different	yes
12	discrimination	1	14	"step3,silence1000,step3"	same	0.609740943	1000	step3	step3	same	yes
12	discrimination	1	15	"step3,silence1000,step5"	different	1.790231337	1000	step3	step5	different	yes
12	discrimination	1	16	"step3,silence2000,step1"	different	0.446950323	2000	step3	step1	different	yes
12	discrimination	1	17	"step3,silence2000,step3"	same	0.670868064				same	
12	discrimination	1	18	"step3,silence2000,step5"	different	0.312129133	2000	step3	step5	different	yes
12	discrimination	1	19	"step3,silence250,step1"	different	0.313286727	250	step3	step1	different	yes
12	discrimination	1	20	"step3,silence250,step3"	same	0.385179586	250	step3	step3	same	yes
12	discrimination	1	21	"step3,silence500,step1"	different	0.584320116	500	step3	step1	different	yes
12	discrimination	1	22	"step3,silence500,step3"	same	0.261657251	500	step3	step3	same	yes
12	discrimination	1	23	"step3,silence500,step5"	different	0.586156645	500	step3	step5	different	yes
12	discrimination	1	24	"step3,step1"	different	1.258900063	0	step3	step1	different	yes
12	discrimination	1	25	"step3,step3"	same	0.498525259	0	step3	step3	same	yes
12	discrimination	1	26	"step3,step5"	different	0.609827973	0	step3	step5	different	yes
12	discrimination	1	27	"step5,silence1000,step3"	different	0.770699364	1000	step5	step3	different	yes
12	discrimination	1	28	"step5,silence1000,step5"	same	0.758702173	1000	step5	step5	same	yes
12	discrimination	1	29	"step5,silence1000,step7"	different	0.944071172	1000	step5	step7	different	yes
12	discrimination	1	30	"step5,silence2000,step3"	different	1.53188779	2000	step5	step3	different	yes
12	discrimination	1	31	"step5,silence2000,step5"	same	0.603774793	2000	step5	step5	same	yes
12	discrimination	1	32	"step5,silence2000,step7"	different	0.884220528	2000	step5	step7	different	yes
12	discrimination	1	33	"step5,silence250,step3"	different	1.786468147	250	step5	step3	different	yes
12	discrimination	1	34	"step5,silence250,step5"	same	0.443078597	250	step5	step5	same	yes
12	discrimination	1	35	"step5,silence250,step7"	different	0.580592034	250	step5	step7	different	yes
12	discrimination	1	36	"step5,silence500,step3"	different	0.306698226	500	step5	step3	different	yes
12	discrimination	1	37	"step5,silence500,step5"	same	0.534996192	500	step5	step5	same	yes
12	discrimination	1	38	"step5,silence500,step7"	different	0.430751143	500	step5	step7	different	yes
12	discrimination	1	39	"step5,step3"	different	0.340675519	0	step5	step3	different	yes
12	discrimination	1	40	"step5,step5"	same	0.370162959	0	step5	step5	same	yes
12	discrimination	1	41	"step5,step7"	different	0.720566512	0	step5	step7	different	yes
12	discrimination	1	42	"step7,silence1000,step5"	different	0.862246736	1000	step7	step5	different	yes
12	discrimination	1	43	"step7,silence1000,step7"	same	0.711070655	1000	step7	step7	same	yes
12	discrimination	1	44	"step7,silence2000,step5"	different	3.943886999	2000	step7	step5	different	yes
12	discrimination	1	45	"step7,silence2000,step7"	same	0.658710855	2000	step7	step7	same	yes
12	discrimination	1	46	"step7,silence250,step5"	different	0.761073813	250	step7	step5	different	yes
12	discrimination	1	47	"step7,silence250,step7"	same	0.43482244	250	step7	step7	same	yes
12	discrimination	1	48	"step7,silence500,step5"	different	0.347782437	500	step7	step5	different	yes
12	discrimination	1	49	"step7,silence500,step7"	same	0.344789923	500	step7	step7	same	yes
12	discrimination	1	50	"step7,step5"	different	0.604233375	0	step7	step5	different	yes
12	discrimination	1	51	"step7,step7"	same	0.394413148	0	step7	step7	same	yes
12	discrimination	1	52	"step1,silence1000,step1"	same	0.839347197	1000	step1	step1	same	yes
12	discrimination	1	53	"step1,silence1000,step3"	different	0.363912282	1000	step1	step3	different	yes
12	discrimination	1	54	"step1,silence2000,step1"	same	0.869774083	2000	step1	step1	same	yes
12	discrimination	1	55	"step1,silence2000,step3"	different	0.551035654	2000	step1	step3	different	yes
12	discrimination	1	56	"step1,silence250,step1"	same	1.581809163	250	step1	step1	same	yes
12	discrimination	1	57	"step1,silence250,step3"	different	0.648305162	250	step1	step3	different	yes
12	discrimination	1	58	"step1,silence500,step1"	same	0.751949298	500	step1	step1	same	yes
12	discrimination	1	59	"step1,silence500,step3"	different	0.549494505	500	step1	step3	different	yes
12	discrimination	1	60	"step1,step1"	same	0.61751001	0	step1	step1	same	yes
12	discrimination	1	61	"step1,step3"	different	0.931483721	0	step1	step3	different	yes
12	discrimination	1	62	"step3,silence1000,step1"	different	1.991198514	1000	step3	step1	different	yes
12	discrimination	1	63	"step3,silence1000,step3"	same	0.480268704	1000	step3	step3	same	yes
12	discrimination	1	64	"step3,silence1000,step5"	different	0.723406739	1000	step3	step5	different	yes
12	discrimination	1	65	"step3,silence2000,step1"	different	1.143626165	2000	step3	step1	different	yes
12	discrimination	1	66	"step3,silence2000,step3"	same	1.031490882				same	
12	discrimination	1	67	"step3,silence2000,step5"	different	1.535806451	2000	step3	step5	different	yes
12	discrimination	1	68	"step3,silence250,step1"	different	2.506066937	250	step3	step1	different	yes
12	discrimination	1	69	"step3,silence250,step3"	same	0.368134951	250	step3	step3	same	yes
12	discrimination	1	70	"step3,silence500,step1"	different	3.030832227	500	step3	step1	different	yes
12	discrimination	1	71	"step3,silence500,step3"	same	0.976013372	500	step3	step3	same	yes
12	discrimination	1	72	"step3,silence500,step5"	different	1.546553192	500	step3	step5	different	yes
12	discrimination	1	73	"step3,step1"	different	1.840093017	0	step3	step1	different	yes
12	discrimination	1	74	"step3,step3"	same	1.602949382	0	step3	step3	same	yes
12	discrimination	1	75	"step3,step5"	different	0.611475271	0	step3	step5	different	yes
12	discrimination	1	76	"step5,silence1000,step3"	different	0.759593443	1000	step5	step3	different	yes
12	discrimination	1	77	"step5,silence1000,step5"	same	0.767734582	1000	step5	step5	same	yes
12	discrimination	1	78	"step5,silence1000,step7"	different	0.788779751	1000	step5	step7	different	yes
12	discrimination	1	79	"step5,silence2000,step3"	different	1.647071592	2000	step5	step3	different	yes
12	discrimination	1	80	"step5,silence2000,step5"	same	0.831537118	2000	step5	step5	same	yes
12	discrimination	1	81	"step5,silence2000,step7"	different	0.456857572	2000	step5	step7	different	yes
12	discrimination	1	82	"step5,silence250,step3"	different	0.266135754	250	step5	step3	different	yes
12	discrimination	1	83	"step5,silence250,step5"	same	0.568380133	250	step5	step5	same	yes
12	discrimination	1	84	"step5,silence250,step7"	different	0.666215352	250	step5	step7	different	yes
12	discrimination	1	85	"step5,silence500,step3"	different	0.307287923	500	step5	step3	different	yes
12	discrimination	1	86	"step5,silence500,step5"	same	0.28761379	500	step5	step5	same	yes
12	discrimination	1	87	"step5,silence500,step7"	different	0.960547102	500	step5	step7	different	yes
12	discrimination	1	88	"step5,step3"	different	1.099129526	0	step5	step3	different	yes
12	discrimination	1	89	"step5,step5"	same	0.41547086	0	step5	step5	same	yes
12	discrimination	1	90	"step5,step7"	different	0.540728499	0	step5	step7	different	yes
12	discrimination	1	91	"step7,silence1000,step5"	different	0.490204494	1000	step7	step5	different	yes
12	discrimination	1	92	"step7,silence1000,step7"	same	0.79789196	1000	step7	step7	same	yes
12	discrimination	1	93	"step7,silence2000,step5"	different	0.763934415	2000	step7	step5	different	yes
12	discrimination	1	94	"step7,silence2000,step7"	same	0.842883048	2000	step7	step7	same	yes
12	discrimination	1	95	"step7,silence250,step5"	different	1.415654075	250	step7	step5	different	yes
12	discrimination	1	96	"step7,silence250,step7"	same	2.288883428	250	step7	step7	same	yes
12	discrimination	1	97	"step7,silence500,step5"	different	0.303263938	500	step7	step5	different	yes
12	discrimination	1	98	"step7,silence500,step7"	same	0.754807592	500	step7	step7	same	yes
12	discrimination	1	99	"step7,step5"	different	1.535844969	0	step7	step5	different	yes
12	discrimination	1	100	"step7,step7"	same	1.184021525	0	step7	step7	same	yes
12	identification	1	1	step4	_	1.277134657	NA	NA	NA	NA	NA
12	identification	1	2	step4	i	0.400637564	NA	NA	NA	NA	NA
12	identification	1	3	step4	_	0.669032101	NA	NA	NA	NA	NA
12	identification	1	4	step4	i	0.619396581	NA	NA	NA	NA	NA
12	identification	1	5	step4	i	0.663418776	NA	NA	NA	NA	NA
12	identification	1	6	step4	_	1.34067936	NA	NA	NA	NA	NA
12	identification	1	7	step4	i	0.826330898	NA	NA	NA	NA	NA
12	identification	1	8	step4	i	0.621960877	NA	NA	NA	NA	NA
12	identification	1	9	step4	_	0.389136802	NA	NA	NA	NA	NA
12	identification	1	10	step4	_	0.536386194	NA	NA	NA	NA	NA
12	identification	1	11	step1	i	0.42165087	NA	NA	NA	NA	NA
12	identification	1	12	step2	i	0.497965509	NA	NA	NA	NA	NA
12	identification	1	13	step3	i	0.440211414	NA	NA	NA	NA	NA
12	identification	1	14	step5	_	0.644425511	NA	NA	NA	NA	NA
12	identification	1	15	step6	_	0.729837429	NA	NA	NA	NA	NA
12	identification	1	16	step7	_	0.779151799	NA	NA	NA	NA	NA
12	identification	1	17	step1	i	0.76588722	NA	NA	NA	NA	NA
12	identification	1	18	step2	i	0.914569837	NA	NA	NA	NA	NA
12	identification	1	19	step3	i	0.810737099	NA	NA	NA	NA	NA
12	identification	1	20	step5	_	0.423118127	NA	NA	NA	NA	NA
12	identification	1	21	step6	_	1.147319636	NA	NA	NA	NA	NA
12	identification	1	22	step7	_	0.546125175	NA	NA	NA	NA	NA
12	identification	1	23	step1	i	0.788327204	NA	NA	NA	NA	NA
12	identification	1	24	step2	i	0.789555851	NA	NA	NA	NA	NA
12	identification	1	25	step3	i	0.810810124	NA	NA	NA	NA	NA
12	identification	1	26	step5	_	0.515579005	NA	NA	NA	NA	NA
12	identification	1	27	step6	_	1.309638888	NA	NA	NA	NA	NA
12	identification	1	28	step7	_	0.648888587	NA	NA	NA	NA	NA
12	identification	1	29	step1	i	0.47674466	NA	NA	NA	NA	NA
12	identification	1	30	step2	i	0.743966838	NA	NA	NA	NA	NA
12	identification	1	31	step3	i	0.630638563	NA	NA	NA	NA	NA
12	identification	1	32	step5	_	0.630132319	NA	NA	NA	NA	NA
12	identification	1	33	step6	_	0.84427513	NA	NA	NA	NA	NA
12	identification	1	34	step7	_	0.50677557	NA	NA	NA	NA	NA
12	identification	1	35	step1	i	0.455024637	NA	NA	NA	NA	NA
12	identification	1	36	step2	i	0.411621256	NA	NA	NA	NA	NA
12	identification	1	37	step3	i	0.926506938	NA	NA	NA	NA	NA
12	identification	1	38	step5	_	0.826033575	NA	NA	NA	NA	NA
12	identification	1	39	step6	_	0.803103076	NA	NA	NA	NA	NA
12	identification	1	40	step7	_	1.018768097	NA	NA	NA	NA	NA
12	identification	1	41	step1	i	0.519147899	NA	NA	NA	NA	NA
12	identification	1	42	step2	i	0.616954034	NA	NA	NA	NA	NA
12	identification	1	43	step3	i	0.450784366	NA	NA	NA	NA	NA
12	identification	1	44	step5	_	0.49912959	NA	NA	NA	NA	NA
12	identification	1	45	step6	_	0.652580132	NA	NA	NA	NA	NA
12	identification	1	46	step7	_	0.473154426	NA	NA	NA	NA	NA
12	identification	1	47	step1	i	0.404086006	NA	NA	NA	NA	NA
12	identification	1	48	step2	i	0.334388141	NA	NA	NA	NA	NA
12	identification	1	49	step3	i	0.31522877	NA	NA	NA	NA	NA
12	identification	1	50	step5	_	0.674929286	NA	NA	NA	NA	NA
12	identification	1	51	step6	_	0.524351927	NA	NA	NA	NA	NA
12	identification	1	52	step7	_	0.552951448	NA	NA	NA	NA	NA
12	identification	1	53	step1	i	0.578324054	NA	NA	NA	NA	NA
12	identification	1	54	step2	i	0.675919849	NA	NA	NA	NA	NA
12	identification	1	55	step3	_	0.336825497	NA	NA	NA	NA	NA
12	identification	1	56	step5	_	0.499294097	NA	NA	NA	NA	NA
12	identification	1	57	step6	_	0.79759443	NA	NA	NA	NA	NA
12	identification	1	58	step7	_	0.547998268	NA	NA	NA	NA	NA
12	identification	1	59	step1	i	0.316610435	NA	NA	NA	NA	NA
12	identification	1	60	step2	i	0.801059649	NA	NA	NA	NA	NA
12	identification	1	61	step3	i	0.579081642	NA	NA	NA	NA	NA
12	identification	1	62	step5	_	0.586852105	NA	NA	NA	NA	NA
12	identification	1	63	step6	_	0.42751822	NA	NA	NA	NA	NA
12	identification	1	64	step7	_	0.541208848	NA	NA	NA	NA	NA
12	identification	1	65	step1	i	0.565169488	NA	NA	NA	NA	NA
12	identification	1	66	step2	i	0.81540017	NA	NA	NA	NA	NA
12	identification	1	67	step3	i	0.554631051	NA	NA	NA	NA	NA
12	identification	1	68	step5	_	0.976242609	NA	NA	NA	NA	NA
12	identification	1	69	step6	_	0.463225606	NA	NA	NA	NA	NA
12	identification	1	70	step7	_	0.480549778	NA	NA	NA	NA	NA
13	discrimination	1	1	"step1,silence1000,step1"	same	0.490795851	1000	step1	step1	same	yes
13	discrimination	1	2	"step1,silence1000,step3"	same	0.614652157	1000	step1	step3	different	no
13	discrimination	1	3	"step1,silence2000,step1"	same	0.594269037	2000	step1	step1	same	yes
13	discrimination	1	4	"step1,silence2000,step3"	same	0.444020033	2000	step1	step3	different	no
13	discrimination	1	5	"step1,silence250,step1"	same	0.232438087	250	step1	step1	same	yes
13	discrimination	1	6	"step1,silence250,step3"	same	0.32201314	250	step1	step3	different	no
13	discrimination	1	7	"step1,silence500,step1"	same	0.330242157	500	step1	step1	same	yes
13	discrimination	1	8	"step1,silence500,step3"	same	0.714188099	500	step1	step3	different	no
13	discrimination	1	9	"step1,step1"	same	0.254801035	0	step1	step1	same	yes
13	discrimination	1	10	"step1,step3"	same	1.051275969	0	step1	step3	different	no
13	discrimination	1	11	"step3,silence1000,step1"	same	0.581193924	1000	step3	step1	different	no
13	discrimination	1	12	"step3,silence1000,step3"	same	0.307280779	1000	step3	step3	same	yes
13	discrimination	1	13	"step3,silence1000,step5"	different	0.564005136	1000	step3	step5	different	yes
13	discrimination	1	14	"step3,silence2000,step1"	same	0.430132866	2000	step3	step1	different	no
13	discrimination	1	15	"step3,silence2000,step3"	same	0.226915121	2000	step3	step3	same	yes
13	discrimination	1	16	"step3,silence2000,step5"	different	0.399405718	2000	step3	step5	different	yes
13	discrimination	1	17	"step3,silence250,step1"	same	0.666461229	250	step3	step1	different	no
13	discrimination	1	18	"step3,silence250,step3"	same	2.604192972	250	step3	step3	same	yes
13	discrimination	1	19	"step3,silence250,step5"	different	0.36047411	250	step3	step5	different	yes
13	discrimination	1	20	"step3,silence500,step1"	different	1.725574017	500	step3	step1	different	yes
13	discrimination	1	21	"step3,silence500,step3"	same	0.28377986	500	step3	step3	same	yes
13	discrimination	1	22	"step3,silence500,step5"	different	0.83200407	500	step3	step5	different	yes
13	discrimination	1	23	"step3,step1"	different	1.222708941	0	step3	step1	different	yes
13	discrimination	1	24	"step3,step3"	same	0.276049137	0	step3	step3	same	yes
13	discrimination	1	25	"step3,step5"	same	0.782421827	0	step3	step5	different	no
13	discrimination	1	26	"step5,silence1000,step3"	different	0.529896975	1000	step5	step3	different	yes
13	discrimination	1	27	"step5,silence1000,step5"	same	0.570892811	1000	step5	step5	same	yes
13	discrimination	1	28	"step5,silence1000,step7"	same	0.463439703	1000	step5	step7	different	no
13	discrimination	1	29	"step5,silence2000,step3"	different	0.772457838	2000	step5	step3	different	yes
13	discrimination	1	30	"step5,silence2000,step5"	same	0.684179783	2000	step5	step5	same	yes
13	discrimination	1	31	"step5,silence2000,step7"	different	0.779726028	2000	step5	step7	different	yes
13	discrimination	1	32	"step5,silence250,step3"	different	0.869331837	250	step5	step3	different	yes
13	discrimination	1	33	"step5,silence250,step5"	same	1.286104918	250	step5	step5	same	yes
13	discrimination	1	34	"step5,silence250,step7"	same	1.150872946	250	step5	step7	different	no
13	discrimination	1	35	"step5,silence500,step3"	different	2.479640007	500	step5	step3	different	yes
13	discrimination	1	36	"step5,silence500,step5"	same	1.075668335	500	step5	step5	same	yes
13	discrimination	1	37	"step5,silence500,step7"	same	1.932073116	500	step5	step7	different	no
13	discrimination	1	38	"step5,step3"	different	0.668683052	0	step5	step3	different	yes
13	discrimination	1	39	"step5,step5"	same	1.283245087	0	step5	step5	same	yes
13	discrimination	1	40	"step5,step7"	same	2.986780882	0	step5	step7	different	no
13	discrimination	1	41	"step7,silence1000,step5"	same	0.634860992	1000	step7	step5	different	no
13	discrimination	1	42	"step7,silence1000,step7"	same	0.470504999	1000	step7	step7	same	yes
13	discrimination	1	43	"step7,silence2000,step5"	same	0.704061031	2000	step7	step5	different	no
13	discrimination	1	44	"step7,silence2000,step7"	same	0.286837578	2000	step7	step7	same	yes
13	discrimination	1	45	"step7,silence250,step5"	different	2.869884968	250	step7	step5	different	yes
13	discrimination	1	46	"step7,silence250,step7"	same	0.278898954	250	step7	step7	same	yes
13	discrimination	1	47	"step7,silence500,step5"	same	2.510537148	500	step7	step5	different	no
13	discrimination	1	48	"step7,silence500,step7"	same	0.231932163	500	step7	step7	same	yes
13	discrimination	1	49	"step7,step5"	different	0.942717075	0	step7	step5	different	yes
13	discrimination	1	50	"step7,step7"	same	1.036780834	0	step7	step7	same	yes
13	discrimination	1	51	"step1,silence1000,step1"	same	0.176825762	1000	step1	step1	same	yes
13	discrimination	1	52	"step1,silence1000,step3"	same	0.57024622	1000	step1	step3	different	no
13	discrimination	1	53	"step1,silence2000,step1"	same	0.227509975	2000	step1	step1	same	yes
13	discrimination	1	54	"step1,silence2000,step3"	same	0.427181721	2000	step1	step3	different	no
13	discrimination	1	55	"step1,silence250,step1"	same	0.362761974	250	step1	step1	same	yes
13	discrimination	1	56	"step1,silence250,step3"	same	3.550777912	250	step1	step3	different	no
13	discrimination	1	57	"step1,silence500,step1"	same	0.222930908	500	step1	step1	same	yes
13	discrimination	1	58	"step1,silence500,step3"	same	0.367656946	500	step1	step3	different	no
13	discrimination	1	59	"step1,step1"	same	0.773244143	0	step1	step1	same	yes
